,date,subject,period,reg,behavior,receptor,duration,macro_bhv
2622,2019-06-26,Jawie,postgame,1,jun,['Hadia'],40.0,social
2623,2019-06-26,Jawie,postgame,1,alogroo,['Hadia'],126.0,social
2624,2019-06-26,Jawie,postgame,1,jun,['Hadia'],57.0,social
2625,2019-06-26,Jawie,postgame,1,alogroo,['Hadia'],276.0,social
2626,2019-06-26,Jawie,postgame,2,alogroo,['Storma'],20.0,social
2627,2019-06-26,Jawie,postgame,2,solj,['Storma'],30.0,social
2628,2019-06-26,Jawie,postgame,2,jun,['Storma'],59.0,social
2629,2019-06-26,Jawie,postgame,2,solj,['Storma'],5.0,social
2630,2019-06-26,Jawie,postgame,2,jun,['Storma'],8.0,social
2631,2019-06-26,Jawie,postgame,2,sen,[],128.0,resting
2632,2019-06-26,Jawie,postgame,2,cam,[],14.0,moving
2633,2019-06-26,Jawie,postgame,2,sen,[],4.0,resting
2634,2019-06-26,Jawie,postgame,2,tre,[],26.0,moving
2635,2019-06-26,Jawie,postgame,2,sen,[],62.0,resting
2636,2019-06-26,Jawie,postgame,2,tre,[],5.0,moving
2637,2019-06-26,Jawie,postgame,2,sen,[],184.0,resting
2638,2019-06-27,Jawie,postgame,1,forr,[],87.0,feeding
2639,2019-06-27,Jawie,postgame,1,alim,[],24.0,feeding
2640,2019-06-27,Jawie,postgame,1,forr,[],11.0,feeding
2641,2019-06-27,Jawie,postgame,1,aprox,['Storma'],5.0,social
2642,2019-06-27,Jawie,postgame,1,solj,['Storma'],6.0,social
2643,2019-06-27,Jawie,postgame,1,forr,[],23.0,feeding
2644,2019-06-27,Jawie,postgame,1,solj,['Storma'],9.0,social
2645,2019-06-27,Jawie,postgame,1,forr,[],32.0,feeding
2646,2019-06-27,Jawie,postgame,1,solj,['Storma'],6.0,social
2647,2019-06-27,Jawie,postgame,1,cam,[],2.0,moving
2648,2019-06-27,Jawie,postgame,1,tre,[],19.0,moving
2649,2019-06-27,Jawie,postgame,1,bra,[],40.0,moving
2650,2019-06-27,Jawie,postgame,1,sen,[],47.0,resting
2651,2019-06-27,Jawie,postgame,1,aprox,['Hadia'],7.0,social
2652,2019-06-27,Jawie,postgame,1,jun,['Hadia'],27.0,social
2653,2019-06-27,Jawie,postgame,1,solj,['Hadia'],20.0,social
2654,2019-06-27,Jawie,postgame,1,bra,[],70.0,moving
2655,2019-06-27,Jawie,postgame,1,aprox,['Hadia'],5.0,social
2656,2019-06-27,Jawie,postgame,1,jun,['Hadia'],30.0,social
2657,2019-06-27,Jawie,postgame,1,solj,['Hadia'],50.0,social
2658,2019-06-27,Jawie,postgame,1,bra,[],16.0,moving
2659,2019-06-27,Jawie,postgame,1,sen,[],24.0,resting
2660,2019-06-27,Jawie,postgame,1,hur,[],10.0,grooming
2661,2019-06-27,Jawie,postgame,1,alim,[],40.0,feeding
2662,2019-06-27,Jawie,postgame,2,alim,[],155.0,feeding
2663,2019-06-27,Jawie,postgame,2,aprox,['Storma'],5.0,social
2664,2019-06-27,Jawie,postgame,2,solj,['Storma'],13.0,social
2665,2019-06-27,Jawie,postgame,2,bra,[],14.0,moving
2666,2019-06-27,Jawie,postgame,2,forr,[],10.0,feeding
2667,2019-06-27,Jawie,postgame,2,aprox,['Storma'],2.0,social
2668,2019-06-27,Jawie,postgame,2,solj,['Storma'],12.0,social
2669,2019-06-27,Jawie,postgame,2,forr,[],18.0,feeding
2670,2019-06-27,Jawie,postgame,2,alim,[],20.0,feeding
2671,2019-06-27,Jawie,postgame,2,aprox,['Popo'],8.0,social
2672,2019-06-27,Jawie,postgame,2,solj,['Popo'],12.0,social
2673,2019-06-27,Jawie,postgame,2,bra,[],6.0,moving
2674,2019-06-27,Jawie,postgame,2,aprox,"['Storma', 'Hadia']",3.0,social
2675,2019-06-27,Jawie,postgame,2,solj,['Storma'],5.0,social
2676,2019-06-27,Jawie,postgame,2,lucha,['Storma'],27.0,social-playing
2677,2019-06-27,Jawie,postgame,2,bra,[],17.0,moving
2678,2019-06-27,Jawie,postgame,2,groo,[],33.0,grooming
2679,2019-06-27,Jawie,postgame,2,aprox,['Hadia'],5.0,social
2680,2019-06-27,Jawie,postgame,2,mama,['Hadia'],52.0,
2681,2019-06-27,Jawie,postgame,2,bra,[],235.0,moving
2682,2019-06-28,Jawie,postgame,1,sen,[],600.0,resting
2683,2019-06-28,Jawie,postgame,2,sen,[],49.0,resting
2684,2019-06-28,Jawie,postgame,2,groo,[],4.0,grooming
2685,2019-06-28,Jawie,postgame,2,aprox,['Popo'],5.0,social
2686,2019-06-28,Jawie,postgame,2,alogroo,['Popo'],22.0,social
2687,2019-06-28,Jawie,postgame,2,groo,[],45.0,grooming
2688,2019-06-28,Jawie,postgame,2,tum,[],195.0,resting
2689,2019-06-28,Jawie,postgame,2,tre,[],10.0,moving
2690,2019-06-28,Jawie,postgame,2,sen,[],171.0,resting
2691,2019-06-28,Jawie,postgame,2,aprox,['Storma'],5.0,social
2692,2019-06-28,Jawie,postgame,2,jun,['Storma'],35.0,social
2693,2019-06-28,Jawie,postgame,2,bra,[],2.0,moving
2694,2019-06-28,Jawie,postgame,2,aprox,['Storma'],5.0,social
2695,2019-06-28,Jawie,postgame,2,jun,['Storma'],51.0,social
2696,2019-06-28,Jawie,postgame,2,bra,[],16.0,moving
2697,2019-07-01,Jawie,postgame,1,jun,['Hadia'],35.0,social
2698,2019-07-01,Jawie,postgame,1,solj,['Hadia'],8.0,social
2699,2019-07-01,Jawie,postgame,1,mama,['Hadia'],27.0,
2700,2019-07-01,Jawie,postgame,1,solj,['Hadia'],9.0,social
2701,2019-07-01,Jawie,postgame,1,jun,['Hadia'],257.0,social
2702,2019-07-01,Jawie,postgame,1,jexp,[],3.0,playing
2703,2019-07-01,Jawie,postgame,1,jun,['Hadia'],70.0,social
2704,2019-07-01,Jawie,postgame,1,con,['Karl'],7.0,agonistic
2705,2019-07-01,Jawie,postgame,1,jun,['Hadia'],70.0,social
2706,2019-07-01,Jawie,postgame,1,con,['Karl'],3.0,agonistic
2707,2019-07-01,Jawie,postgame,1,jun,['Hadia'],46.0,social
2708,2019-07-01,Jawie,postgame,1,solj,['Hadia'],5.0,social
2709,2019-07-01,Jawie,postgame,2,forr,[],18.0,feeding
2710,2019-07-01,Jawie,postgame,2,bra,[],8.0,moving
2711,2019-07-01,Jawie,postgame,2,forr,[],54.0,feeding
2712,2019-07-01,Jawie,postgame,2,sen,[],30.0,resting
2713,2019-07-01,Jawie,postgame,2,alim,[],20.0,feeding
2714,2019-07-01,Jawie,postgame,2,aprox,['Hadia'],5.0,social
2715,2019-07-01,Jawie,postgame,2,jun,['Hadia'],49.0,social
2716,2019-07-01,Jawie,postgame,2,mama,['Hadia'],40.0,
2717,2019-07-01,Jawie,postgame,2,jun,['Hadia'],4.0,social
2718,2019-07-01,Jawie,postgame,2,sen,[],8.0,resting
2719,2019-07-01,Jawie,postgame,2,forr,[],30.0,feeding
2720,2019-07-01,Jawie,postgame,2,aprox,['Popo'],5.0,social
2721,2019-07-01,Jawie,postgame,2,jun,['Popo'],21.0,social
2722,2019-07-01,Jawie,postgame,2,alim,[],17.0,feeding
2723,2019-07-01,Jawie,postgame,2,aprox,['Storma'],5.0,social
2724,2019-07-01,Jawie,postgame,2,jun,['Storma'],38.0,social
2725,2019-07-01,Jawie,postgame,2,solj,['Storma'],3.0,social
2726,2019-07-01,Jawie,postgame,2,cam,[],13.0,moving
2727,2019-07-01,Jawie,postgame,2,sen,[],37.0,resting
2728,2019-07-01,Jawie,postgame,2,solj,['Storma'],3.0,social
2729,2019-07-01,Jawie,postgame,2,jun,['Storma'],23.0,social
2730,2019-07-01,Jawie,postgame,2,solj,['Storma'],4.0,social
2731,2019-07-01,Jawie,postgame,2,cam,[],10.0,moving
2732,2019-07-01,Jawie,postgame,2,forr,[],76.0,feeding
2733,2019-07-01,Jawie,postgame,2,alim,[],39.0,feeding
2734,2019-07-01,Jawie,postgame,2,aprox,['Locky'],5.0,social
2735,2019-07-01,Jawie,postgame,2,jun,['Locky'],55.0,social
2736,2019-07-02,Jawie,postgame,1,sen,[],18.0,resting
2737,2019-07-02,Jawie,postgame,1,tre,[],9.0,moving
2738,2019-07-02,Jawie,postgame,1,sen,[],359.0,resting
2739,2019-07-02,Jawie,postgame,1,aprox,['Hadia'],3.0,social
2740,2019-07-02,Jawie,postgame,1,alogroo,['Hadia'],99.0,social
2741,2019-07-02,Jawie,postgame,1,jun,['Hadia'],38.0,social
2742,2019-07-02,Jawie,postgame,1,solj,['Hadia'],14.0,social
2743,2019-07-02,Jawie,postgame,1,alogroo,['Hadia'],10.0,social
2744,2019-07-02,Jawie,postgame,1,sen,[],43.0,resting
2745,2019-07-02,Jawie,postgame,1,tre,[],4.0,moving
2746,2019-07-02,Jawie,postgame,1,sen,[],3.0,resting
2747,2019-07-02,Jawie,postgame,2,sen,[],45.0,resting
2748,2019-07-02,Jawie,postgame,2,aprox,['Popo'],3.0,social
2749,2019-07-02,Jawie,postgame,2,alogroo,['Popo'],30.0,social
2750,2019-07-02,Jawie,postgame,2,marc,['Popo'],0.053,agonistic
2751,2019-07-02,Jawie,postgame,2,aprox,['Storma'],5.0,social
2752,2019-07-02,Jawie,postgame,2,solj,['Storma'],17.0,social
2753,2019-07-02,Jawie,postgame,2,jun,['Storma'],21.0,social
2754,2019-07-02,Jawie,postgame,2,forr,[],46.0,feeding
2755,2019-07-02,Jawie,postgame,2,sen,[],4.0,resting
2756,2019-07-02,Jawie,postgame,2,alim,[],38.0,feeding
2757,2019-07-02,Jawie,postgame,2,aprox,['Storma'],5.0,social
2758,2019-07-02,Jawie,postgame,2,solj,['Storma'],4.0,social
2759,2019-07-02,Jawie,postgame,2,cam,[],11.0,moving
2760,2019-07-02,Jawie,postgame,2,sen,[],38.0,resting
2761,2019-07-02,Jawie,postgame,2,hur,[],10.0,grooming
2762,2019-07-02,Jawie,postgame,2,sen,[],20.0,resting
2763,2019-07-02,Jawie,postgame,2,groo,[],28.0,grooming
2764,2019-07-02,Jawie,postgame,2,hur,[],31.0,grooming
2765,2019-07-02,Jawie,postgame,2,groo,[],15.0,grooming
2766,2019-07-02,Jawie,postgame,2,sen,[],14.0,resting
2767,2019-07-02,Jawie,postgame,2,groo,[],45.0,grooming
2768,2019-07-02,Jawie,postgame,2,sen,[],5.0,resting
2769,2019-07-02,Jawie,postgame,2,aprox,['Storma'],5.0,social
2770,2019-07-02,Jawie,postgame,2,solj,['Storma'],6.0,social
2771,2019-07-02,Jawie,postgame,2,tre,[],9.0,moving
2772,2019-07-02,Jawie,postgame,2,forr,[],8.0,feeding
2773,2019-07-02,Jawie,postgame,2,aprox,['Storma'],5.0,social
2774,2019-07-02,Jawie,postgame,2,solj,['Storma'],5.0,social
2775,2019-07-02,Jawie,postgame,2,jun,['Storma'],23.0,social
2776,2019-07-02,Jawie,postgame,2,cam,[],6.0,moving
2777,2019-07-02,Jawie,postgame,2,forr,[],55.0,feeding
2778,2019-07-05,Jawie,postgame,1,sen,[],600.0,resting
2779,2019-07-05,Jawie,postgame,2,bra,[],2.0,moving
2780,2019-07-05,Jawie,postgame,2,cam,[],18.0,moving
2781,2019-07-05,Jawie,postgame,2,jun,['Todos'],57.0,social
2782,2019-07-05,Jawie,postgame,2,jun,['Popo'],23.0,social
2783,2019-07-05,Jawie,postgame,2,cuad,[],33.0,
2784,2019-07-05,Jawie,postgame,2,cam,[],9.0,moving
2785,2019-07-05,Jawie,postgame,2,jun,"['Locky', 'Popo']",18.0,social
2786,2019-07-05,Jawie,postgame,2,cam,[],4.0,moving
2787,2019-07-05,Jawie,postgame,2,jun,['Storma'],44.0,social
2788,2019-07-05,Jawie,postgame,2,alim,[],7.0,feeding
2789,2019-07-05,Jawie,postgame,2,jun,['Locky'],17.0,social
2790,2019-07-05,Jawie,postgame,2,cam,[],7.0,moving
2791,2019-07-05,Jawie,postgame,2,jun,['Locky'],45.0,social
2792,2019-07-05,Jawie,postgame,2,cam,[],8.0,moving
2793,2019-07-05,Jawie,postgame,2,aprox,['Storma'],5.0,social
2794,2019-07-05,Jawie,postgame,2,solj,['Storma'],28.0,social
2795,2019-07-05,Jawie,postgame,2,jun,['Storma'],15.0,social
2796,2019-07-05,Jawie,postgame,2,sen,[],36.0,resting
2797,2019-07-05,Jawie,postgame,2,hur,[],6.0,grooming
2798,2019-07-05,Jawie,postgame,2,cam,[],9.0,moving
2799,2019-07-05,Jawie,postgame,2,jun,['Storma'],55.0,social
2800,2019-07-05,Jawie,postgame,2,jun,['Storma'],92.0,social
2801,2019-07-05,Jawie,postgame,2,cam,[],30.0,moving
2802,2019-07-05,Jawie,postgame,2,sen,[],37.0,resting
2803,2019-07-08,Jawie,postgame,1,alogroo,['Hadia'],77.0,social
2804,2019-07-08,Jawie,postgame,1,mama,['Hadia'],29.0,
2805,2019-07-08,Jawie,postgame,1,alogroo,['Hadia'],13.0,social
2806,2019-07-08,Jawie,postgame,1,jun,['Hadia'],26.0,social
2807,2019-07-08,Jawie,postgame,1,alogroo,['Hadia'],51.0,social
2808,2019-07-08,Jawie,postgame,1,sen,[],26.0,resting
2809,2019-07-08,Jawie,postgame,1,aprox,['Hadia'],5.0,social
2810,2019-07-08,Jawie,postgame,1,alogroo,['Hadia'],38.0,social
2811,2019-07-08,Jawie,postgame,1,jun,['Hadia'],3.0,social
2812,2019-07-08,Jawie,postgame,1,sen,[],26.0,resting
2813,2019-07-08,Jawie,postgame,1,aprox,['Hadia'],5.0,social
2814,2019-07-08,Jawie,postgame,1,alogroo,['Hadia'],86.0,social
2815,2019-07-08,Jawie,postgame,1,sen,[],9.0,resting
2816,2019-07-08,Jawie,postgame,1,solj,['Hadia'],6.0,social
2817,2019-07-08,Jawie,postgame,1,sen,[],45.0,resting
2818,2019-07-08,Jawie,postgame,1,aprox,['Hadia'],5.0,social
2819,2019-07-08,Jawie,postgame,1,jun,['Hadia'],91.0,social
2820,2019-07-08,Jawie,postgame,1,mama,['Hadia'],11.0,
2821,2019-07-08,Jawie,postgame,1,tre,[],19.0,moving
2822,2019-07-08,Jawie,postgame,1,cam,[],11.0,moving
2823,2019-07-08,Jawie,postgame,1,jun,"['Locky', 'Storma']",33.0,social
2824,2019-07-08,Jawie,postgame,2,bra,[],55.0,moving
2825,2019-07-08,Jawie,postgame,2,tre,[],4.0,moving
2826,2019-07-08,Jawie,postgame,2,sen,[],70.0,resting
2827,2019-07-08,Jawie,postgame,2,aprox,['Hadia'],5.0,social
2828,2019-07-08,Jawie,postgame,2,jun,['Hadia'],36.0,social
2829,2019-07-08,Jawie,postgame,2,sen,[],64.0,resting
2830,2019-07-08,Jawie,postgame,2,marc,['Gibon'],3.0,agonistic
2831,2019-07-08,Jawie,postgame,2,sen,[],42.0,resting
2832,2019-07-08,Jawie,postgame,2,groo,[],23.0,grooming
2833,2019-07-08,Jawie,postgame,2,sen,[],39.0,resting
2834,2019-07-08,Jawie,postgame,2,groo,[],25.0,grooming
2835,2019-07-08,Jawie,postgame,2,sen,[],13.0,resting
2836,2019-07-08,Jawie,postgame,2,jexp,[],40.0,playing
2837,2019-07-08,Jawie,postgame,2,sen,[],87.0,resting
2838,2019-07-08,Jawie,postgame,2,marc,['Gibon'],2.0,agonistic
2839,2019-07-08,Jawie,postgame,2,tre,[],13.0,moving
2840,2019-07-08,Jawie,postgame,2,cam,[],9.0,moving
2841,2019-07-08,Jawie,postgame,2,bra,[],75.0,moving
2842,2019-07-09,Jawie,postgame,1,bra,[],93.0,moving
2843,2019-07-09,Jawie,postgame,1,sen,[],52.0,resting
2844,2019-07-09,Jawie,postgame,1,groo,[],13.0,grooming
2845,2019-07-09,Jawie,postgame,1,sen,[],36.0,resting
2846,2019-07-09,Jawie,postgame,1,groo,[],10.0,grooming
2847,2019-07-09,Jawie,postgame,1,sen,[],12.0,resting
2848,2019-07-09,Jawie,postgame,1,bra,[],83.0,moving
2849,2019-07-09,Jawie,postgame,1,tre,[],14.0,moving
2850,2019-07-09,Jawie,postgame,1,ins,[],12.0,exploring
2851,2019-07-09,Jawie,postgame,1,forr,[],18.0,feeding
2852,2019-07-09,Jawie,postgame,1,alim,[],22.0,feeding
2853,2019-07-09,Jawie,postgame,1,ins,[],19.0,exploring
2854,2019-07-09,Jawie,postgame,1,ras,[],10.0,grooming
2855,2019-07-09,Jawie,postgame,1,tum,[],8.0,resting
2856,2019-07-09,Jawie,postgame,1,groo,[],13.0,grooming
2857,2019-07-09,Jawie,postgame,1,aprox,['Storma'],5.0,social
2858,2019-07-09,Jawie,postgame,1,jun,['Storma'],68.0,social
2859,2019-07-09,Jawie,postgame,1,cam,[],2.0,moving
2860,2019-07-09,Jawie,postgame,1,groo,[],35.0,grooming
2861,2019-07-09,Jawie,postgame,1,ras,[],6.0,grooming
2862,2019-07-09,Jawie,postgame,1,groo,[],4.0,grooming
2863,2019-07-09,Jawie,postgame,1,marc,['Storma'],10.0,agonistic
2864,2019-07-09,Jawie,postgame,1,cam,[],2.0,moving
2865,2019-07-09,Jawie,postgame,1,groo,[],19.0,grooming
2866,2019-07-09,Jawie,postgame,1,sen,[],25.0,resting
2867,2019-07-09,Jawie,postgame,1,groo,[],14.0,grooming
2868,2019-07-09,Jawie,postgame,2,tum,[],593.0,resting
2869,2019-07-09,Jawie,postgame,2,cam,[],6.0,moving
2870,2019-07-09,Jawie,postgame,2,bra,[],1.0,moving
2871,2019-07-11,Jawie,postgame,1,jun,['Storma'],50.0,social
2872,2019-07-11,Jawie,postgame,1,solj,['Storma'],4.0,social
2873,2019-07-11,Jawie,postgame,1,cam,[],5.0,moving
2874,2019-07-11,Jawie,postgame,1,forr,[],61.0,feeding
2875,2019-07-11,Jawie,postgame,1,tre,[],15.0,moving
2876,2019-07-11,Jawie,postgame,1,cam,[],3.0,moving
2877,2019-07-11,Jawie,postgame,1,sen,[],30.0,resting
2878,2019-07-11,Jawie,postgame,1,cam,[],7.0,moving
2879,2019-07-11,Jawie,postgame,1,tre,[],4.0,moving
2880,2019-07-11,Jawie,postgame,1,sen,[],23.0,resting
2881,2019-07-11,Jawie,postgame,1,aprox,['Storma'],5.0,social
2882,2019-07-11,Jawie,postgame,1,solj,['Storma'],4.0,social
2883,2019-07-11,Jawie,postgame,1,jun,['Storma'],20.0,social
2884,2019-07-11,Jawie,postgame,1,tre,[],3.0,moving
2885,2019-07-11,Jawie,postgame,1,bra,[],76.0,moving
2886,2019-07-11,Jawie,postgame,1,sen,[],49.0,resting
2887,2019-07-11,Jawie,postgame,1,hur,[],9.0,grooming
2888,2019-07-11,Jawie,postgame,1,sen,[],130.0,resting
2889,2019-07-11,Jawie,postgame,1,hur,[],8.0,grooming
2890,2019-07-11,Jawie,postgame,1,sen,[],23.0,resting
2891,2019-07-11,Jawie,postgame,1,bra,[],21.0,moving
2892,2019-07-11,Jawie,postgame,1,tre,[],3.0,moving
2893,2019-07-11,Jawie,postgame,1,cuad,[],7.0,
2894,2019-07-11,Jawie,postgame,1,cam,[],10.0,moving
2895,2019-07-11,Jawie,postgame,1,tre,[],7.0,moving
2896,2019-07-11,Jawie,postgame,1,tum,[],28.0,resting
2897,2019-07-11,Jawie,postgame,2,tum,[],206.0,resting
2898,2019-07-11,Jawie,postgame,2,aprox,['Storma'],5.0,social
2899,2019-07-11,Jawie,postgame,2,solj,['Storma'],16.0,social
2900,2019-07-11,Jawie,postgame,2,bra,[],13.0,moving
2901,2019-07-11,Jawie,postgame,2,cam,[],2.0,moving
2902,2019-07-11,Jawie,postgame,2,sen,[],28.0,resting
2903,2019-07-11,Jawie,postgame,2,aprox,['Storma'],5.0,social
2904,2019-07-11,Jawie,postgame,2,solj,['Storma'],5.0,social
2905,2019-07-11,Jawie,postgame,2,jun,['Storma'],3.0,social
2906,2019-07-11,Jawie,postgame,2,sen,[],34.0,resting
2907,2019-07-11,Jawie,postgame,2,aprox,['Popo'],2.0,social
2908,2019-07-11,Jawie,postgame,2,cam,[],2.0,moving
2909,2019-07-11,Jawie,postgame,2,tre,[],2.0,moving
2910,2019-07-11,Jawie,postgame,2,cam,[],4.0,moving
2911,2019-07-11,Jawie,postgame,2,tum,[],2.0,resting
2912,2019-07-11,Jawie,postgame,2,cam,[],61.0,moving
2913,2019-07-11,Jawie,postgame,2,tum,[],24.0,resting
2914,2019-07-11,Jawie,postgame,2,aprox,['Hadia'],3.0,social
2915,2019-07-11,Jawie,postgame,2,mama,['Hadia'],27.0,
2916,2019-07-11,Jawie,postgame,2,jun,['Hadia'],43.0,social
2917,2019-07-11,Jawie,postgame,2,tum,[],8.0,resting
2918,2019-07-11,Jawie,postgame,2,alim,[],25.0,feeding
2919,2019-07-11,Jawie,postgame,2,ras,[],5.0,grooming
2920,2019-07-11,Jawie,postgame,2,alim,[],18.0,feeding
2921,2019-07-11,Jawie,postgame,2,ras,[],22.0,grooming
2922,2019-07-11,Jawie,postgame,2,alim,[],14.0,feeding
2923,2019-07-11,Jawie,postgame,2,ras,[],14.0,grooming
2924,2019-07-11,Jawie,postgame,2,alim,[],15.0,feeding
2925,2019-07-11,Jawie,postgame,2,hur,[],2.0,grooming
2926,2019-07-12,Jawie,postgame,1,sen,[],61.0,resting
2927,2019-07-12,Jawie,postgame,1,ras,[],3.0,grooming
2928,2019-07-12,Jawie,postgame,1,sen,[],218.0,resting
2929,2019-07-12,Jawie,postgame,1,hur,[],4.0,grooming
2930,2019-07-12,Jawie,postgame,1,sen,[],314.0,resting
2931,2019-07-12,Jawie,postgame,2,sen,[],252.0,resting
2932,2019-07-12,Jawie,postgame,2,aprox,['Hadia'],6.0,social
2933,2019-07-12,Jawie,postgame,2,mama,['Hadia'],96.0,
2934,2019-07-12,Jawie,postgame,2,solj,['Hadia'],9.0,social
2935,2019-07-12,Jawie,postgame,2,sen,[],237.0,resting
2936,2019-07-16,Jawie,postgame,1,bra,[],110.0,moving
2937,2019-07-16,Jawie,postgame,1,ras,[],11.0,grooming
2938,2019-07-16,Jawie,postgame,1,bra,[],100.0,moving
2939,2019-07-16,Jawie,postgame,1,aprox,['Hadia'],4.0,social
2940,2019-07-16,Jawie,postgame,1,jun,['Hadia'],8.0,social
2941,2019-07-16,Jawie,postgame,1,mama,['Hadia'],57.0,
2942,2019-07-16,Jawie,postgame,1,bra,[],65.0,moving
2943,2019-07-16,Jawie,postgame,1,sen,[],5.0,resting
2944,2019-07-16,Jawie,postgame,1,hur,[],59.0,grooming
2945,2019-07-16,Jawie,postgame,1,sen,[],21.0,resting
2946,2019-07-16,Jawie,postgame,1,bra,[],51.0,moving
2947,2019-07-16,Jawie,postgame,1,sen,[],46.0,resting
2948,2019-07-16,Jawie,postgame,1,groo,[],12.0,grooming
2949,2019-07-16,Jawie,postgame,1,sen,[],1.0,resting
2950,2019-07-16,Jawie,postgame,2,sen,[],17.0,resting
2951,2019-07-16,Jawie,postgame,2,ras,[],7.0,grooming
2952,2019-07-16,Jawie,postgame,2,groo,[],33.0,grooming
2953,2019-07-16,Jawie,postgame,2,aprox,['Hadia'],5.0,social
2954,2019-07-16,Jawie,postgame,2,jun,['Hadia'],17.0,social
2955,2019-07-16,Jawie,postgame,2,alogroo,['Hadia'],32.0,social
2956,2019-07-16,Jawie,postgame,2,jun,['Hadia'],33.0,social
2957,2019-07-16,Jawie,postgame,2,mama,['Hadia'],60.0,
2958,2019-07-16,Jawie,postgame,2,jun,['Hadia'],17.0,social
2959,2019-07-16,Jawie,postgame,2,alogroo,['Hadia'],8.0,social
2960,2019-07-16,Jawie,postgame,2,jun,['Hadia'],3.0,social
2961,2019-07-16,Jawie,postgame,2,mama,['Hadia'],13.0,
2962,2019-07-16,Jawie,postgame,2,aprox,['Storma'],5.0,social
2963,2019-07-16,Jawie,postgame,2,solj,['Storma'],4.0,social
2964,2019-07-16,Jawie,postgame,2,jun,['Storma'],70.0,social
2965,2019-07-16,Jawie,postgame,2,solj,['Storma'],12.0,social
2966,2019-07-16,Jawie,postgame,2,cam,[],2.0,moving
2967,2019-07-16,Jawie,postgame,2,bra,[],1.0,moving
2968,2019-07-16,Jawie,postgame,2,sen,[],15.0,resting
2969,2019-07-16,Jawie,postgame,2,aprox,['Storma'],1.0,social
2970,2019-07-16,Jawie,postgame,2,solj,['Storma'],4.0,social
2971,2019-07-16,Jawie,postgame,2,cam,[],60.0,moving
2972,2019-07-16,Jawie,postgame,2,sen,[],37.0,resting
2973,2019-07-16,Jawie,postgame,2,ras,[],11.0,grooming
2974,2019-07-16,Jawie,postgame,2,sen,[],43.0,resting
2975,2019-07-16,Jawie,postgame,2,ras,[],9.0,grooming
2976,2019-07-16,Jawie,postgame,2,sen,[],13.0,resting
2977,2019-07-16,Jawie,postgame,2,cam,[],12.0,moving
2978,2019-07-17,Jawie,postgame,1,tum,[],38.0,resting
2979,2019-07-17,Jawie,postgame,1,ras,[],3.0,grooming
2980,2019-07-17,Jawie,postgame,1,tum,[],102.0,resting
2981,2019-07-17,Jawie,postgame,1,ras,[],2.0,grooming
2982,2019-07-17,Jawie,postgame,1,tum,[],24.0,resting
2983,2019-07-17,Jawie,postgame,1,ras,[],2.0,grooming
2984,2019-07-17,Jawie,postgame,1,tum,[],68.0,resting
2985,2019-07-17,Jawie,postgame,1,aprox,['Storma'],3.0,social
2986,2019-07-17,Jawie,postgame,1,jun,['Storma'],3.0,social
2987,2019-07-17,Jawie,postgame,1,alogroo,['Storma'],20.0,social
2988,2019-07-17,Jawie,postgame,1,jun,['Storma'],100.0,social
2989,2019-07-17,Jawie,postgame,1,alogroo,['Storma'],21.0,social
2990,2019-07-17,Jawie,postgame,1,jun,['Storma'],214.0,social
2991,2019-07-17,Jawie,postgame,2,alogroo,['Storma'],10.0,social
2992,2019-07-17,Jawie,postgame,2,sen,[],78.0,resting
2993,2019-07-17,Jawie,postgame,2,tre,[],4.0,moving
2994,2019-07-17,Jawie,postgame,2,bra,[],9.0,moving
2995,2019-07-17,Jawie,postgame,2,tre,[],4.0,moving
2996,2019-07-17,Jawie,postgame,2,cam,[],5.0,moving
2997,2019-07-17,Jawie,postgame,2,ins,[],5.0,exploring
2998,2019-07-17,Jawie,postgame,2,cam,[],8.0,moving
2999,2019-07-17,Jawie,postgame,2,aprox,['Storma'],5.0,social
3000,2019-07-17,Jawie,postgame,2,jun,['Storma'],7.0,social
3001,2019-07-17,Jawie,postgame,2,ins,[],130.0,exploring
3002,2019-07-17,Jawie,postgame,2,cam,[],20.0,moving
3003,2019-07-17,Jawie,postgame,2,aprox,['Storma'],5.0,social
3004,2019-07-17,Jawie,postgame,2,jun,['Storma'],10.0,social
3005,2019-07-17,Jawie,postgame,2,ins,[],13.0,exploring
3006,2019-07-17,Jawie,postgame,2,cam,[],12.0,moving
3007,2019-07-17,Jawie,postgame,2,tre,[],8.0,moving
3008,2019-07-17,Jawie,postgame,2,aprox,['Storma'],5.0,social
3009,2019-07-17,Jawie,postgame,2,solj,['Storma'],12.0,social
3010,2019-07-17,Jawie,postgame,2,jun,['Storma'],18.0,social
3011,2019-07-17,Jawie,postgame,2,cam,[],6.0,moving
3012,2019-07-17,Jawie,postgame,2,sen,[],8.0,resting
3013,2019-07-17,Jawie,postgame,2,cam,[],8.0,moving
3014,2019-07-17,Jawie,postgame,2,cuad,[],28.0,
3015,2019-07-17,Jawie,postgame,2,cam,[],7.0,moving
3016,2019-07-17,Jawie,postgame,2,aprox,['Storma'],5.0,social
3017,2019-07-17,Jawie,postgame,2,solj,['Storma'],5.0,social
3018,2019-07-17,Jawie,postgame,2,cam,[],8.0,moving
3019,2019-07-17,Jawie,postgame,2,forr,[],7.0,feeding
3020,2019-07-17,Jawie,postgame,2,mama,['Hadia'],47.0,
3021,2019-07-17,Jawie,postgame,2,sen,[],61.0,resting
