,date,subject,period,reg,behavior,receptor,duration,bhv_category,macro_bhv,rel_duration
4748,2019-07-16,Storma,postgame,1,alim,[],6.0,feeding,Individual,0.010084033613445379
4749,2019-07-16,Storma,postgame,1,aprox,['Hadia'],2.0,social,Social,0.0033613445378151263
4750,2019-07-16,Storma,postgame,1,jun,['Hadia'],38.0,social,Social,0.06386554621848739
4751,2019-07-16,Storma,postgame,1,aprox,['Popo'],2.0,social,Social,0.0033613445378151263
4752,2019-07-16,Storma,postgame,1,solj,['Popo'],4.0,social,Social,0.0067226890756302525
4753,2019-07-16,Storma,postgame,1,jun,"['Popo', 'Hadia']",95.0,social,Social,0.15966386554621848
4754,2019-07-16,Storma,postgame,1,marc,['Gibon'],2.0,agonistic,Agonistic,0.0033613445378151263
4755,2019-07-16,Storma,postgame,1,jun,"['Popo', 'Hadia']",139.0,social,Social,0.23361344537815126
4756,2019-07-16,Storma,postgame,1,roba,['Hadia'],2.0,,,0.0033613445378151263
4757,2019-07-16,Storma,postgame,1,jun,"['Popo', 'Hadia']",162.0,social,Social,0.2722689075630252
4758,2019-07-16,Storma,postgame,2,lucha,['Popo'],132.0,social-playing,Social-Ludic,0.21890547263681592
4759,2019-07-16,Storma,postgame,2,jun,['Popo'],20.0,social,Social,0.03316749585406302
4760,2019-07-16,Storma,postgame,2,lucha,['Popo'],337.0,social-playing,Social-Ludic,0.5588723051409619
4761,2019-07-16,Storma,postgame,2,tum,[],18.0,resting,Individual,0.029850746268656716
4762,2019-07-16,Storma,postgame,2,tre,[],3.0,moving,Individual,0.004975124378109453
4763,2019-07-16,Storma,postgame,2,aprox,['Jawie'],3.0,social,Social,0.004975124378109453
4764,2019-07-16,Storma,postgame,2,solj,['Jawie'],2.0,social,Social,0.003316749585406302
4765,2019-07-16,Storma,postgame,2,jun,['Jawie'],26.0,social,Social,0.04311774461028192
4766,2019-07-16,Storma,postgame,2,solj,['Jawie'],6.0,social,Social,0.009950248756218905
4767,2019-07-16,Storma,postgame,2,jun,['Jawie'],6.0,social,Social,0.009950248756218905
4768,2019-07-16,Storma,postgame,2,sen,[],8.0,resting,Individual,0.013266998341625208
4769,2019-07-16,Storma,postgame,2,jacrob,[],30.0,playing,Ludic,0.04975124378109453
4770,2019-07-16,Storma,postgame,2,aprox,['Locky'],2.0,social,Social,0.003316749585406302
4771,2019-07-16,Storma,postgame,2,solj,['Locky'],6.0,social,Social,0.009950248756218905
4772,2019-07-16,Storma,postgame,2,cam,[],4.0,moving,Individual,0.006633499170812604
4773,2019-07-17,Storma,postgame,1,tum,[],220.0,resting,Individual,0.3691275167785235
4774,2019-07-17,Storma,postgame,1,jacrob,[],5.0,playing,Ludic,0.008389261744966443
4775,2019-07-17,Storma,postgame,1,tum,[],53.0,resting,Individual,0.08892617449664429
4776,2019-07-17,Storma,postgame,1,cam,[],12.0,moving,Individual,0.020134228187919462
4777,2019-07-17,Storma,postgame,1,alim,[],76.0,feeding,Individual,0.12751677852348994
4778,2019-07-17,Storma,postgame,1,tum,[],64.0,resting,Individual,0.10738255033557047
4779,2019-07-17,Storma,postgame,1,alim,[],55.0,feeding,Individual,0.09228187919463088
4780,2019-07-17,Storma,postgame,1,aprox,['Hadia'],2.0,social,Social,0.003355704697986577
4781,2019-07-17,Storma,postgame,1,jun,['Hadia'],6.0,social,Social,0.010067114093959731
4782,2019-07-17,Storma,postgame,1,alim,[],26.0,feeding,Individual,0.0436241610738255
4783,2019-07-17,Storma,postgame,1,groo,[],49.0,grooming,Individual,0.08221476510067115
4784,2019-07-17,Storma,postgame,1,alim,[],28.0,feeding,Individual,0.04697986577181208
4785,2019-07-17,Storma,postgame,2,sen,[],29.0,resting,Individual,0.04957264957264957
4786,2019-07-17,Storma,postgame,2,ras,[],6.0,grooming,Individual,0.010256410256410256
4787,2019-07-17,Storma,postgame,2,sen,[],61.0,resting,Individual,0.10427350427350428
4788,2019-07-17,Storma,postgame,2,alogroo,['Hadia'],29.0,social,Social,0.04957264957264957
4789,2019-07-17,Storma,postgame,2,jun,['Hadia'],26.0,social,Social,0.044444444444444446
4790,2019-07-17,Storma,postgame,2,alogroo,['Hadia'],20.0,social,Social,0.03418803418803419
4791,2019-07-17,Storma,postgame,2,sen,[],27.0,resting,Individual,0.046153846153846156
4792,2019-07-17,Storma,postgame,2,alim,[],29.0,feeding,Individual,0.04957264957264957
4793,2019-07-17,Storma,postgame,2,sen,[],42.0,resting,Individual,0.07179487179487179
4794,2019-07-17,Storma,postgame,2,alim,[],20.0,feeding,Individual,0.03418803418803419
4795,2019-07-17,Storma,postgame,2,aprox,['Hadia'],3.0,social,Social,0.005128205128205128
4796,2019-07-17,Storma,postgame,2,jun,['Hadia'],34.0,social,Social,0.05811965811965812
4797,2019-07-17,Storma,postgame,2,ras,[],5.0,grooming,Individual,0.008547008547008548
4798,2019-07-17,Storma,postgame,2,sen,[],62.0,resting,Individual,0.10598290598290598
4799,2019-07-17,Storma,postgame,2,solj,['Hadia'],5.0,social,Social,0.008547008547008548
4800,2019-07-17,Storma,postgame,2,alogroo,['Hadia'],44.0,social,Social,0.07521367521367521
4801,2019-07-17,Storma,postgame,2,sen,[],4.0,resting,Individual,0.006837606837606838
4802,2019-07-17,Storma,postgame,2,alim,[],17.0,feeding,Individual,0.02905982905982906
4803,2019-07-17,Storma,postgame,2,jexp,[],24.0,playing,Ludic,0.041025641025641026
4804,2019-07-17,Storma,postgame,2,cam,[],2.0,moving,Individual,0.003418803418803419
4805,2019-07-17,Storma,postgame,2,sen,[],14.0,resting,Individual,0.023931623931623933
4806,2019-07-17,Storma,postgame,2,cam,[],14.0,moving,Individual,0.023931623931623933
4807,2019-07-17,Storma,postgame,2,ins,[],22.0,exploring,Individual,0.037606837606837605
4808,2019-07-17,Storma,postgame,2,cam,[],2.0,moving,Individual,0.003418803418803419
4809,2019-07-17,Storma,postgame,2,groo,[],6.0,grooming,Individual,0.010256410256410256
4810,2019-07-17,Storma,postgame,2,ins,[],27.0,exploring,Individual,0.046153846153846156
4811,2019-07-17,Storma,postgame,2,cam,[],3.0,moving,Individual,0.005128205128205128
4812,2019-07-17,Storma,postgame,2,sen,[],7.0,resting,Individual,0.011965811965811967
4813,2019-07-17,Storma,postgame,2,cam,[],1.0,moving,Individual,0.0017094017094017094
4815,2019-07-18,Storma,postgame,1,tum,[],587.0,resting,Individual,0.9783333333333334
4816,2019-07-18,Storma,postgame,1,cam,[],13.0,moving,Individual,0.021666666666666667
4817,2019-07-18,Storma,postgame,2,groo,[],12.0,grooming,Individual,0.025
4818,2019-07-18,Storma,postgame,2,sen,[],2.0,resting,Individual,0.004166666666666667
4819,2019-07-18,Storma,postgame,2,ins,[],40.0,exploring,Individual,0.08333333333333333
4820,2019-07-18,Storma,postgame,2,jexp,[],47.0,playing,Ludic,0.09791666666666667
4821,2019-07-18,Storma,postgame,2,groo,[],10.0,grooming,Individual,0.020833333333333332
4822,2019-07-18,Storma,postgame,2,cam,[],2.0,moving,Individual,0.004166666666666667
4823,2019-07-18,Storma,postgame,2,sen,[],4.0,resting,Individual,0.008333333333333333
4824,2019-07-18,Storma,postgame,2,jexp,[],93.0,playing,Ludic,0.19375
4825,2019-07-18,Storma,postgame,2,alim,[],7.0,feeding,Individual,0.014583333333333334
4826,2019-07-18,Storma,postgame,2,groo,[],28.0,grooming,Individual,0.058333333333333334
4827,2019-07-18,Storma,postgame,2,cam,[],2.0,moving,Individual,0.004166666666666667
4828,2019-07-18,Storma,postgame,2,sen,[],5.0,resting,Individual,0.010416666666666666
4829,2019-07-18,Storma,postgame,2,jexp,[],5.0,playing,Ludic,0.010416666666666666
4830,2019-07-18,Storma,postgame,2,cam,[],2.0,moving,Individual,0.004166666666666667
4831,2019-07-18,Storma,postgame,2,bra,[],5.0,moving,Individual,0.010416666666666666
4832,2019-07-18,Storma,postgame,2,jexp,[],16.0,playing,Ludic,0.03333333333333333
4833,2019-07-18,Storma,postgame,2,groo,[],29.0,grooming,Individual,0.06041666666666667
4834,2019-07-18,Storma,postgame,2,cam,[],8.0,moving,Individual,0.016666666666666666
4835,2019-07-18,Storma,postgame,2,alim,[],3.0,feeding,Individual,0.00625
4836,2019-07-18,Storma,postgame,2,cam,[],4.0,moving,Individual,0.008333333333333333
4837,2019-07-18,Storma,postgame,2,jexp,[],21.0,playing,Ludic,0.04375
4838,2019-07-18,Storma,postgame,2,jacrob,[],15.0,playing,Ludic,0.03125
4839,2019-07-18,Storma,postgame,2,tum,[],9.0,resting,Individual,0.01875
4840,2019-07-18,Storma,postgame,2,solj,['Popo'],19.0,social,Social,0.03958333333333333
4841,2019-07-18,Storma,postgame,2,lucha,['Popo'],92.0,social-playing,Social-Ludic,0.19166666666666668
4842,2019-07-19,Storma,postgame,1,alim,[],225.0,feeding,Individual,0.37375415282392027
4843,2019-07-19,Storma,postgame,1,cam,[],9.0,moving,Individual,0.014950166112956811
4844,2019-07-19,Storma,postgame,1,ins,[],10.0,exploring,Individual,0.016611295681063124
4845,2019-07-19,Storma,postgame,1,sen,[],35.0,resting,Individual,0.05813953488372093
4846,2019-07-19,Storma,postgame,1,cam,[],4.0,moving,Individual,0.006644518272425249
4847,2019-07-19,Storma,postgame,1,sen,[],44.0,resting,Individual,0.07308970099667775
4848,2019-07-19,Storma,postgame,1,alim,[],39.0,feeding,Individual,0.06478405315614617
4849,2019-07-19,Storma,postgame,1,sen,[],20.0,resting,Individual,0.03322259136212625
4850,2019-07-19,Storma,postgame,1,alim,[],3.0,feeding,Individual,0.0049833887043189366
4851,2019-07-19,Storma,postgame,1,ras,[],3.0,grooming,Individual,0.0049833887043189366
4852,2019-07-19,Storma,postgame,1,alim,[],44.0,feeding,Individual,0.07308970099667775
4853,2019-07-19,Storma,postgame,1,ras,[],2.0,grooming,Individual,0.0033222591362126247
4854,2019-07-19,Storma,postgame,1,sen,[],30.0,resting,Individual,0.04983388704318937
4855,2019-07-19,Storma,postgame,1,ras,[],8.0,grooming,Individual,0.013289036544850499
4856,2019-07-19,Storma,postgame,1,sen,[],26.0,resting,Individual,0.04318936877076412
4857,2019-07-19,Storma,postgame,1,ras,[],7.0,grooming,Individual,0.011627906976744186
4858,2019-07-19,Storma,postgame,1,sen,[],70.0,resting,Individual,0.11627906976744186
4859,2019-07-19,Storma,postgame,1,ras,[],6.0,grooming,Individual,0.009966777408637873
4860,2019-07-19,Storma,postgame,1,groo,[],17.0,grooming,Individual,0.02823920265780731
4861,2019-07-19,Storma,postgame,2,forr,[],12.0,feeding,Individual,0.019933554817275746
4862,2019-07-19,Storma,postgame,2,sen,[],15.0,resting,Individual,0.024916943521594685
4863,2019-07-19,Storma,postgame,2,aprox,['Jawie'],2.0,social,Social,0.0033222591362126247
4864,2019-07-19,Storma,postgame,2,jun,['Jawie'],4.0,social,Social,0.006644518272425249
4865,2019-07-19,Storma,postgame,2,cam,[],2.0,moving,Individual,0.0033222591362126247
4866,2019-07-19,Storma,postgame,2,sen,[],20.0,resting,Individual,0.03322259136212625
4867,2019-07-19,Storma,postgame,2,forr,[],23.0,feeding,Individual,0.03820598006644518
4868,2019-07-19,Storma,postgame,2,aprox,['Jawie'],2.0,social,Social,0.0033222591362126247
4869,2019-07-19,Storma,postgame,2,solj,['Jawie'],8.0,social,Social,0.013289036544850499
4870,2019-07-19,Storma,postgame,2,jun,['Jawie'],22.0,social,Social,0.036544850498338874
4871,2019-07-19,Storma,postgame,2,forr,[],11.0,feeding,Individual,0.018272425249169437
4872,2019-07-19,Storma,postgame,2,sen,[],19.0,resting,Individual,0.03156146179401993
4873,2019-07-19,Storma,postgame,2,groo,[],11.0,grooming,Individual,0.018272425249169437
4874,2019-07-19,Storma,postgame,2,forr,[],10.0,feeding,Individual,0.016611295681063124
4875,2019-07-19,Storma,postgame,2,solj,['Hadia'],12.0,social,Social,0.019933554817275746
4876,2019-07-19,Storma,postgame,2,sen,[],12.0,resting,Individual,0.019933554817275746
4877,2019-07-19,Storma,postgame,2,cam,[],7.0,moving,Individual,0.011627906976744186
4878,2019-07-19,Storma,postgame,2,sen,[],15.0,resting,Individual,0.024916943521594685
4879,2019-07-19,Storma,postgame,2,ins,[],9.0,exploring,Individual,0.014950166112956811
4880,2019-07-19,Storma,postgame,2,sen,[],9.0,resting,Individual,0.014950166112956811
4881,2019-07-19,Storma,postgame,2,forr,[],6.0,feeding,Individual,0.009966777408637873
4882,2019-07-19,Storma,postgame,2,sen,[],31.0,resting,Individual,0.05149501661129568
4883,2019-07-19,Storma,postgame,2,forr,[],30.0,feeding,Individual,0.04983388704318937
4884,2019-07-19,Storma,postgame,2,sen,[],12.0,resting,Individual,0.019933554817275746
4885,2019-07-19,Storma,postgame,2,aprox,['Jawie'],2.0,social,Social,0.0033222591362126247
4886,2019-07-19,Storma,postgame,2,solj,['Jawie'],2.0,social,Social,0.0033222591362126247
4887,2019-07-19,Storma,postgame,2,jun,['Jawie'],24.0,social,Social,0.03986710963455149
4888,2019-07-19,Storma,postgame,2,cam,[],3.0,moving,Individual,0.0049833887043189366
4889,2019-07-19,Storma,postgame,2,sen,[],21.0,resting,Individual,0.03488372093023256
4890,2019-07-19,Storma,postgame,2,cam,[],19.0,moving,Individual,0.03156146179401993
4891,2019-07-19,Storma,postgame,2,sen,[],9.0,resting,Individual,0.014950166112956811
4892,2019-07-19,Storma,postgame,2,lucha,['Popo'],12.0,social-playing,Social-Ludic,0.019933554817275746
4893,2019-07-19,Storma,postgame,2,sen,[],13.0,resting,Individual,0.02159468438538206
4894,2019-07-19,Storma,postgame,2,jacrob,[],12.0,playing,Ludic,0.019933554817275746
4895,2019-07-19,Storma,postgame,2,alim,[],6.0,feeding,Individual,0.009966777408637873
4896,2019-07-19,Storma,postgame,2,cam,[],7.0,moving,Individual,0.011627906976744186
4897,2019-07-19,Storma,postgame,2,alim,[],48.0,feeding,Individual,0.07973421926910298
4898,2019-07-19,Storma,postgame,2,cam,[],3.0,moving,Individual,0.0049833887043189366
4899,2019-07-19,Storma,postgame,2,sen,[],60.0,resting,Individual,0.09966777408637874
4900,2019-07-19,Storma,postgame,2,cam,[],5.0,moving,Individual,0.008305647840531562
4901,2019-07-19,Storma,postgame,2,sen,[],42.0,resting,Individual,0.06976744186046512
4902,2019-07-19,Storma,postgame,2,ins,[],10.0,exploring,Individual,0.016611295681063124
4903,2019-04-15,Popo,pregame,1,lucha,['Hadia'],67.0,social-playing,Social-Ludic,0.11074380165289256
4904,2019-04-15,Popo,pregame,1,forr,[],7.0,feeding,Individual,0.011570247933884297
4905,2019-04-15,Popo,pregame,1,jun,['Hadia'],34.0,social,Social,0.05619834710743802
4906,2019-04-15,Popo,pregame,1,solj,['Hadia'],5.0,social,Social,0.008264462809917356
4907,2019-04-15,Popo,pregame,1,lucha,['Hadia'],492.0,social-playing,Social-Ludic,0.8132231404958677
4908,2019-04-15,Popo,pregame,2,jexp,[],16.0,playing,Ludic,0.029143897996357013
4909,2019-04-15,Popo,pregame,2,aprox,['Hadia'],5.0,social,Social,0.009107468123861567
4910,2019-04-15,Popo,pregame,2,jun,['Hadia'],11.0,social,Social,0.020036429872495445
4911,2019-04-15,Popo,pregame,2,jexp,[],9.0,playing,Ludic,0.01639344262295082
4912,2019-04-15,Popo,pregame,2,aprox,['Storma'],5.0,social,Social,0.009107468123861567
4913,2019-04-15,Popo,pregame,2,lucha,['Storma'],39.0,social-playing,Social-Ludic,0.07103825136612021
4914,2019-04-15,Popo,pregame,2,groo,[],37.0,grooming,Individual,0.06739526411657559
4915,2019-04-15,Popo,pregame,2,jun,['Storma'],107.0,social,Social,0.19489981785063754
4916,2019-04-15,Popo,pregame,2,cam,[],11.0,moving,Individual,0.020036429872495445
4917,2019-04-15,Popo,pregame,2,jun,['Storma'],30.0,social,Social,0.0546448087431694
4918,2019-04-15,Popo,pregame,2,ras,[],5.0,grooming,Individual,0.009107468123861567
4919,2019-04-15,Popo,pregame,2,cam,[],13.0,moving,Individual,0.023679417122040074
4920,2019-04-15,Popo,pregame,2,jun,"['Locky', 'Storma', 'Hadia']",0.0,social,Social,0.0
4921,2019-04-15,Popo,pregame,2,cam,[],7.0,moving,Individual,0.012750455373406194
4922,2019-04-15,Popo,pregame,2,alim,[],56.0,feeding,Individual,0.10200364298724955
4923,2019-04-15,Popo,pregame,2,ras,[],5.0,grooming,Individual,0.009107468123861567
4924,2019-04-15,Popo,pregame,2,alim,[],193.0,feeding,Individual,0.35154826958105645
4925,2019-04-16,Popo,pregame,1,jun,['Locky'],214.0,social,Social,0.3566666666666667
4926,2019-04-16,Popo,pregame,1,cam,[],10.0,moving,Individual,0.016666666666666666
4927,2019-04-16,Popo,pregame,1,tre,[],6.0,moving,Individual,0.01
4928,2019-04-16,Popo,pregame,1,sen,[],50.0,resting,Individual,0.08333333333333333
4929,2019-04-16,Popo,pregame,1,alim,[],44.0,feeding,Individual,0.07333333333333333
4930,2019-04-16,Popo,pregame,1,sen,[],24.0,resting,Individual,0.04
4931,2019-04-16,Popo,pregame,1,alim,[],50.0,feeding,Individual,0.08333333333333333
4932,2019-04-16,Popo,pregame,1,sen,[],5.0,resting,Individual,0.008333333333333333
4933,2019-04-16,Popo,pregame,1,alim,[],41.0,feeding,Individual,0.06833333333333333
4934,2019-04-16,Popo,pregame,1,bra,[],6.0,moving,Individual,0.01
4935,2019-04-16,Popo,pregame,1,jun,['Locky'],150.0,social,Social,0.25
4936,2019-04-16,Popo,pregame,2,bra,[],14.0,moving,Individual,0.028
4937,2019-04-16,Popo,pregame,2,forr,[],4.0,feeding,Individual,0.008
4938,2019-04-16,Popo,pregame,2,bra,[],8.0,moving,Individual,0.016
4939,2019-04-16,Popo,pregame,2,forr,[],6.0,feeding,Individual,0.012
4940,2019-04-16,Popo,pregame,2,bra,[],48.0,moving,Individual,0.096
4941,2019-04-16,Popo,pregame,2,forr,[],2.0,feeding,Individual,0.004
4942,2019-04-16,Popo,pregame,2,jun,"['Jawie', 'Hadia']",78.0,social,Social,0.156
4943,2019-04-16,Popo,pregame,2,jun,['Hadia'],40.0,social,Social,0.08
4944,2019-04-16,Popo,pregame,2,alim,[],44.0,feeding,Individual,0.088
4945,2019-04-16,Popo,pregame,2,bra,[],12.0,moving,Individual,0.024
4946,2019-04-16,Popo,pregame,2,aprox,"['Jawie', 'Hadia']",3.0,social,Social,0.006
4947,2019-04-16,Popo,pregame,2,jun,"['Jawie', 'Hadia']",7.0,social,Social,0.014
4948,2019-04-16,Popo,pregame,2,bra,[],13.0,moving,Individual,0.026
4949,2019-04-16,Popo,pregame,2,alim,[],26.0,feeding,Individual,0.052
4950,2019-04-16,Popo,pregame,2,jun,['Locky'],18.0,social,Social,0.036
4951,2019-04-16,Popo,pregame,2,alim,[],31.0,feeding,Individual,0.062
4952,2019-04-16,Popo,pregame,2,forr,[],11.0,feeding,Individual,0.022
4953,2019-04-16,Popo,pregame,2,jun,['Locky'],25.0,social,Social,0.05
4954,2019-04-16,Popo,pregame,2,cam,[],6.0,moving,Individual,0.012
4955,2019-04-16,Popo,pregame,2,forr,[],12.0,feeding,Individual,0.024
4956,2019-04-16,Popo,pregame,2,jun,['Locky'],19.0,social,Social,0.038
4957,2019-04-16,Popo,pregame,2,cam,[],5.0,moving,Individual,0.01
4958,2019-04-16,Popo,pregame,2,alim,[],34.0,feeding,Individual,0.068
4959,2019-04-16,Popo,pregame,2,jun,['Locky'],28.0,social,Social,0.056
4960,2019-04-16,Popo,pregame,2,cam,[],6.0,moving,Individual,0.012
4961,2019-04-17,Popo,pregame,1,jun,['Hadia'],38.0,social,Social,0.06333333333333334
4962,2019-04-17,Popo,pregame,1,sen,[],7.0,resting,Individual,0.011666666666666667
4963,2019-04-17,Popo,pregame,1,tre,[],12.0,moving,Individual,0.02
4964,2019-04-17,Popo,pregame,1,sen,[],8.0,resting,Individual,0.013333333333333334
4965,2019-04-17,Popo,pregame,1,tre,[],5.0,moving,Individual,0.008333333333333333
4966,2019-04-17,Popo,pregame,1,jun,['Jawie'],49.0,social,Social,0.08166666666666667
4967,2019-04-17,Popo,pregame,1,jexp,[],15.0,playing,Ludic,0.025
4968,2019-04-17,Popo,pregame,1,jacrob,[],11.0,playing,Ludic,0.018333333333333333
4969,2019-04-17,Popo,pregame,1,lucha,['Hadia'],48.0,social-playing,Social-Ludic,0.08
4970,2019-04-17,Popo,pregame,1,jacrob,[],2.0,playing,Ludic,0.0033333333333333335
4971,2019-04-17,Popo,pregame,1,cam,[],32.0,moving,Individual,0.05333333333333334
4972,2019-04-17,Popo,pregame,1,alim,[],133.0,feeding,Individual,0.22166666666666668
4973,2019-04-17,Popo,pregame,1,forr,[],20.0,feeding,Individual,0.03333333333333333
4974,2019-04-17,Popo,pregame,1,cam,[],9.0,moving,Individual,0.015
4975,2019-04-17,Popo,pregame,1,forr,[],13.0,feeding,Individual,0.021666666666666667
4976,2019-04-17,Popo,pregame,1,tre,[],11.0,moving,Individual,0.018333333333333333
4977,2019-04-17,Popo,pregame,1,jun,['Storma'],29.0,social,Social,0.04833333333333333
4978,2019-04-17,Popo,pregame,1,cam,[],8.0,moving,Individual,0.013333333333333334
4979,2019-04-17,Popo,pregame,1,jacrob,[],30.0,playing,Ludic,0.05
4980,2019-04-17,Popo,pregame,1,jun,"['Locky', 'Storma']",5.0,social,Social,0.008333333333333333
