,date,subject,period,reg,behavior,receptor,duration
381,2019-06-07,Karl,Juego,1,Tum,[],0 days 00:02:50
382,2019-06-07,Karl,Juego,1,Sen,[],0 days 00:01:23
383,2019-06-07,Karl,Juego,1,Tum,[],0 days 00:04:26
384,2019-06-07,Karl,Juego,2,Cam,[],0 days 00:00:26
385,2019-06-07,Karl,Juego,2,Forr,[],0 days 00:00:18
386,2019-06-07,Karl,Juego,2,Alim,[],0 days 00:00:08
387,2019-06-07,Karl,Juego,2,Aprox,['Hadia'],0 days 00:00:05
388,2019-06-07,Karl,Juego,2,Jun,['Hadia'],0 days 00:00:11
389,2019-06-07,Karl,Juego,2,Alim,[],0 days 00:01:35
390,2019-06-07,Karl,Juego,2,Cam,[],0 days 00:01:32
391,2019-06-07,Karl,Juego,2,Sen,[],0 days 00:06:50
392,2019-06-10,Karl,Juego,1,Tum,[],0 days 00:00:53
393,2019-06-10,Karl,Juego,1,Cam,[],0 days 00:00:20
394,2019-06-10,Karl,Juego,1,Tum,[],0 days 00:04:58
395,2019-06-10,Karl,Juego,1,Cam,[],0 days 00:00:18
396,2019-06-10,Karl,Juego,1,Tum,[],0 days 00:03:31
397,2019-06-10,Karl,Juego,2,Tum,[],0 days 00:05:20
398,2019-06-10,Karl,Juego,2,Sen,[],0 days 00:04:40
399,2019-06-13,Karl,Juego,1,Tum,[],0 days 00:01:15
400,2019-06-13,Karl,Juego,1,Cam,[],0 days 00:00:03
401,2019-06-13,Karl,Juego,1,Sen,[],0 days 00:00:20
402,2019-06-13,Karl,Juego,1,Cam,[],0 days 00:00:05
403,2019-06-13,Karl,Juego,1,Tum,[],0 days 00:00:47
404,2019-06-13,Karl,Juego,1,Cam,[],0 days 00:00:03
405,2019-06-13,Karl,Juego,1,Tre,[],0 days 00:00:16
406,2019-06-13,Karl,Juego,1,Sen,[],0 days 00:05:24
407,2019-06-13,Karl,Juego,1,Groo,[],0 days 00:00:27
408,2019-06-13,Karl,Juego,1,Sen,[],0 days 00:00:55
409,2019-06-13,Karl,Juego,1,Groo,[],0 days 00:00:03
410,2019-06-13,Karl,Juego,1,Sen,[],0 days 00:00:12
411,2019-06-13,Karl,Juego,1,Groo,[],0 days 00:00:03
412,2019-06-13,Karl,Juego,1,Sen,[],0 days 00:00:07
413,2019-06-13,Karl,Juego,2,Tum,[],0 days 00:10:00
414,2019-06-14,Karl,Juego,1,Sen,[],0 days 00:06:12
415,2019-06-14,Karl,Juego,1,Cam,[],0 days 00:03:05
416,2019-06-14,Karl,Juego,1,Forr,[],0 days 00:00:32
417,2019-06-14,Karl,Juego,1,Cam,[],0 days 00:00:25
418,2019-06-14,Karl,Juego,1,Alim,[],0 days 00:02:16
419,2019-06-14,Karl,Juego,2,Sen,[],0 days 00:10:00
420,2019-06-17,Karl,Juego,1,Tum,[],0 days 00:06:56
421,2019-06-17,Karl,Juego,1,Sen,[],0 days 00:01:07
422,2019-06-17,Karl,Juego,1,Groo,[],0 days 00:00:04
423,2019-06-17,Karl,Juego,1,Tum,[],0 days 00:00:35
424,2019-06-17,Karl,Juego,1,Cam,[],0 days 00:00:15
425,2019-06-17,Karl,Juego,1,Sen,[],0 days 00:01:03
426,2019-06-17,Karl,Juego,1,Tum,[],0 days 00:10:00
427,2019-06-17,Karl,Juego,2,Tum,[],0 days 00:04:41
428,2019-06-17,Karl,Juego,2,Sen,[],0 days 00:00:06
429,2019-06-17,Karl,Juego,2,Cam,[],0 days 00:00:06
430,2019-06-17,Karl,Juego,2,Forr,[],0 days 00:00:15
431,2019-06-17,Karl,Juego,2,Alim,[],0 days 00:00:50
432,2019-06-17,Karl,Juego,2,Cam,[],0 days 00:00:45
433,2019-06-17,Karl,Juego,2,Sen,[],0 days 00:02:43
434,2019-06-17,Karl,Juego,2,Cam,[],0 days 00:00:24
435,2019-06-26,Karl,Postjuego,1,Tum,[],0 days 00:00:03
436,2019-06-26,Karl,Postjuego,1,Cam,[],0 days 00:00:17
437,2019-06-26,Karl,Postjuego,1,Tum,[],0 days 00:00:02
438,2019-06-26,Karl,Postjuego,1,Ras,[],0 days 00:00:11
439,2019-06-26,Karl,Postjuego,1,Tum,[],0 days 00:09:27
440,2019-06-26,Karl,Postjuego,2,Tum,[],0 days 00:10:00
441,2019-06-26,Karl,Postjuego,1,Tum,[],0 days 00:08:05
442,2019-06-26,Karl,Postjuego,1,Solj,['Hadia'],0 days 00:00:05
443,2019-06-26,Karl,Postjuego,1,Tum,[],0 days 00:01:50
444,2019-06-26,Karl,Postjuego,2,Tum,[],0 days 00:10:00
445,2019-06-27,Karl,Postjuego,1,Cam,[],0 days 00:00:31
446,2019-06-27,Karl,Postjuego,1,Alim,[],0 days 00:00:32
447,2019-06-27,Karl,Postjuego,1,Cam,[],0 days 00:00:07
448,2019-06-27,Karl,Postjuego,1,Alim,[],0 days 00:00:43
449,2019-06-27,Karl,Postjuego,1,Forr,[],0 days 00:00:17
450,2019-06-27,Karl,Postjuego,1,Cam,[],0 days 00:00:12
451,2019-06-27,Karl,Postjuego,1,Alim,[],0 days 00:00:43
452,2019-06-27,Karl,Postjuego,1,Tum,[],0 days 00:06:55
453,2019-06-27,Karl,Postjuego,2,Tum,[],0 days 00:07:52
454,2019-06-27,Karl,Postjuego,2,Sen,[],0 days 00:02:08
455,2019-06-28,Karl,Postjuego,1,Sen,[],0 days 00:01:20
456,2019-06-28,Karl,Postjuego,1,Cam,[],0 days 00:00:40
457,2019-06-28,Karl,Postjuego,1,Tum,[],0 days 00:08:00
458,2019-06-28,Karl,Postjuego,2,Sen,[],0 days 00:00:22
459,2019-06-28,Karl,Postjuego,2,Alim,[],0 days 00:00:26
460,2019-06-28,Karl,Postjuego,2,Groo,[],0 days 00:00:21
461,2019-06-28,Karl,Postjuego,2,Sen,[],0 days 00:00:47
462,2019-06-28,Karl,Postjuego,2,Alim,[],0 days 00:00:41
463,2019-06-28,Karl,Postjuego,2,Sen,[],0 days 00:00:13
464,2019-06-28,Karl,Postjuego,2,Tum,[],0 days 00:02:07
465,2019-06-28,Karl,Postjuego,2,Cam,[],0 days 00:00:21
466,2019-06-28,Karl,Postjuego,2,Forr,[],0 days 00:00:04
467,2019-06-28,Karl,Postjuego,2,Cam,[],0 days 00:00:49
468,2019-06-28,Karl,Postjuego,2,Sen,[],0 days 00:01:43
469,2019-06-28,Karl,Postjuego,2,Hur,[],0 days 00:00:14
470,2019-06-28,Karl,Postjuego,2,Sen,[],0 days 00:00:47
471,2019-06-28,Karl,Postjuego,2,Ras,[],0 days 00:00:04
472,2019-06-28,Karl,Postjuego,2,Sen,[],0 days 00:00:01
473,2019-07-01,Karl,Postjuego,1,Sen,[],0 days 00:00:17
474,2019-07-01,Karl,Postjuego,1,Cam,[],0 days 00:00:07
475,2019-07-01,Karl,Postjuego,1,Forr,[],0 days 00:00:15
476,2019-07-01,Karl,Postjuego,1,Sen,[],0 days 00:01:36
477,2019-07-01,Karl,Postjuego,1,Cam,[],0 days 00:00:03
478,2019-07-01,Karl,Postjuego,1,Forr,[],0 days 00:00:17
479,2019-07-01,Karl,Postjuego,1,Alim,[],0 days 00:01:54
480,2019-07-01,Karl,Postjuego,1,Cam,[],0 days 00:00:12
481,2019-07-01,Karl,Postjuego,1,Forr,[],0 days 00:00:07
482,2019-07-01,Karl,Postjuego,1,Alim,[],0 days 00:01:36
483,2019-07-01,Karl,Postjuego,1,Cam,[],0 days 00:00:08
484,2019-07-01,Karl,Postjuego,1,Tum,[],0 days 00:07:28
485,2019-07-01,Karl,Postjuego,2,Alim,[],0 days 00:01:01
486,2019-07-01,Karl,Postjuego,2,Marc,['Gibon'],0 days 00:00:02
487,2019-07-01,Karl,Postjuego,2,Sen,[],0 days 00:01:07
488,2019-07-01,Karl,Postjuego,2,Forr,[],0 days 00:01:50
489,2019-07-01,Karl,Postjuego,2,Alim,[],0 days 00:03:37
490,2019-07-01,Karl,Postjuego,2,Forr,[],0 days 00:00:04
491,2019-07-01,Karl,Postjuego,2,Alim,[],0 days 00:00:09
492,2019-07-01,Karl,Postjuego,2,Ras,[],0 days 00:00:03
493,2019-07-01,Karl,Postjuego,2,Alim,[],0 days 00:00:57
494,2019-07-01,Karl,Postjuego,2,Ras,[],0 days 00:00:04
495,2019-07-01,Karl,Postjuego,2,Sen,[],0 days 00:00:35
496,2019-07-01,Karl,Postjuego,2,Forr,[],0 days 00:00:17
497,2019-07-01,Karl,Postjuego,2,Alim,[],0 days 00:00:14
498,2019-07-02,Karl,Postjuego,1,Tum,[],0 days 00:08:48
499,2019-07-02,Karl,Postjuego,1,Aprox,['Gibon'],0 days 00:00:05
500,2019-07-02,Karl,Postjuego,1,Jun,['Gibon'],0 days 00:00:28
501,2019-07-02,Karl,Postjuego,1,Solj,['Gibon'],0 days 00:00:05
502,2019-07-02,Karl,Postjuego,1,Sen,[],0 days 00:00:44
503,2019-07-02,Karl,Postjuego,2,Tum,[],0 days 00:03:05
504,2019-07-02,Karl,Postjuego,2,Ras,[],0 days 00:00:02
505,2019-07-02,Karl,Postjuego,2,Tum,[],0 days 00:02:41
506,2019-07-02,Karl,Postjuego,2,Cam,[],0 days 00:00:22
507,2019-07-02,Karl,Postjuego,2,Sen,[],0 days 00:00:12
508,2019-07-02,Karl,Postjuego,2,Cam,[],0 days 00:00:16
509,2019-07-02,Karl,Postjuego,2,Sen,[],0 days 00:00:29
510,2019-07-02,Karl,Postjuego,2,Cam,[],0 days 00:00:06
511,2019-07-02,Karl,Postjuego,2,Sen,[],0 days 00:01:10
512,2019-07-02,Karl,Postjuego,2,Alim,[],0 days 00:00:22
513,2019-07-02,Karl,Postjuego,2,Forr,[],0 days 00:00:05
514,2019-07-02,Karl,Postjuego,2,Cam,[],0 days 00:00:42
515,2019-07-02,Karl,Postjuego,2,Sen,[],0 days 00:00:28
516,2019-07-05,Karl,Postjuego,1,Tum,[],0 days 00:01:47
517,2019-07-05,Karl,Postjuego,1,Sen,[],0 days 00:01:23
518,2019-07-05,Karl,Postjuego,1,Ras,[],0 days 00:00:04
519,2019-07-05,Karl,Postjuego,1,Sen,[],0 days 00:02:23
520,2019-07-05,Karl,Postjuego,1,Cam,[],0 days 00:00:13
521,2019-07-05,Karl,Postjuego,1,Alim,[],0 days 00:00:15
522,2019-07-05,Karl,Postjuego,1,Cam,[],0 days 00:00:05
523,2019-07-05,Karl,Postjuego,1,Sen,[],0 days 00:00:21
524,2019-07-05,Karl,Postjuego,1,Cam,[],0 days 00:00:07
525,2019-07-05,Karl,Postjuego,1,Forr,[],0 days 00:00:19
526,2019-07-05,Karl,Postjuego,1,Alim,[],0 days 00:01:48
527,2019-07-05,Karl,Postjuego,1,Forr,[],0 days 00:00:34
528,2019-07-05,Karl,Postjuego,1,Cam,[],0 days 00:00:20
529,2019-07-05,Karl,Postjuego,1,Sen,[],0 days 00:00:21
530,2019-07-05,Karl,Postjuego,2,Tum,[],0 days 00:00:52
531,2019-07-05,Karl,Postjuego,2,Cam,[],0 days 00:00:18
532,2019-07-05,Karl,Postjuego,2,Sen,[],0 days 00:00:17
533,2019-07-05,Karl,Postjuego,2,Cam,[],0 days 00:00:06
534,2019-07-05,Karl,Postjuego,2,Sen,[],0 days 00:00:23
535,2019-07-05,Karl,Postjuego,2,Cam,[],0 days 00:00:11
536,2019-07-05,Karl,Postjuego,2,Sen,[],0 days 00:00:37
537,2019-07-05,Karl,Postjuego,2,Solj,['Gibon'],0 days 00:00:02
538,2019-07-05,Karl,Postjuego,2,Cam,[],0 days 00:00:13
539,2019-07-05,Karl,Postjuego,2,Sen,[],0 days 00:01:04
540,2019-07-05,Karl,Postjuego,2,Cam,[],0 days 00:00:18
541,2019-07-05,Karl,Postjuego,2,Sen,[],0 days 00:01:29
542,2019-07-05,Karl,Postjuego,2,Ras,[],0 days 00:00:03
543,2019-07-05,Karl,Postjuego,2,Sen,[],0 days 00:00:20
544,2019-07-05,Karl,Postjuego,2,Groo,[],0 days 00:00:11
545,2019-07-05,Karl,Postjuego,2,Sen,[],0 days 00:03:36
546,2019-07-08,Karl,Postjuego,1,Sen,[],0 days 00:01:40
547,2019-07-08,Karl,Postjuego,1,Tum,[],0 days 00:08:20
548,2019-07-08,Karl,Postjuego,2,Tum,[],0 days 00:01:27
549,2019-07-08,Karl,Postjuego,2,Sen,[],0 days 00:00:21
550,2019-07-08,Karl,Postjuego,2,Cam,[],0 days 00:00:34
551,2019-07-08,Karl,Postjuego,2,Sen,[],0 days 00:00:35
552,2019-07-08,Karl,Postjuego,2,Alim,[],0 days 00:00:10
553,2019-07-08,Karl,Postjuego,2,Sen,[],0 days 00:00:37
554,2019-07-08,Karl,Postjuego,2,Cam,[],0 days 00:00:10
555,2019-07-08,Karl,Postjuego,2,Alim,[],0 days 00:00:39
556,2019-07-08,Karl,Postjuego,2,Cam,[],0 days 00:00:19
557,2019-07-08,Karl,Postjuego,2,Tum,[],0 days 00:05:08
558,2019-07-09,Karl,Postjuego,1,Sen,[],0 days 00:06:48
559,2019-07-09,Karl,Postjuego,1,Alim,[],0 days 00:00:12
560,2019-07-09,Karl,Postjuego,1,Tum,[],0 days 00:00:31
561,2019-07-09,Karl,Postjuego,1,Cam,[],0 days 00:00:07
562,2019-07-09,Karl,Postjuego,1,Sen,[],0 days 00:02:22
563,2019-07-09,Karl,Postjuego,2,Alim,[],0 days 00:10:00
564,2019-07-11,Karl,Postjuego,1,Tum,[],0 days 00:08:33
565,2019-07-11,Karl,Postjuego,1,Cam,[],0 days 00:00:07
566,2019-07-11,Karl,Postjuego,1,Sen,[],0 days 00:00:47
567,2019-07-11,Karl,Postjuego,1,Cam,[],0 days 00:00:01
568,2019-07-11,Karl,Postjuego,1,Tum,[],0 days 00:00:31
569,2019-07-11,Karl,Postjuego,2,Tum,[],0 days 00:06:55
570,2019-07-11,Karl,Postjuego,2,Cam,[],0 days 00:00:05
571,2019-07-11,Karl,Postjuego,2,Sen,[],0 days 00:00:15
572,2019-07-11,Karl,Postjuego,2,Ras,[],0 days 00:00:09
573,2019-07-11,Karl,Postjuego,2,Sen,[],0 days 00:01:16
574,2019-07-11,Karl,Postjuego,2,Cam,[],0 days 00:00:08
575,2019-07-11,Karl,Postjuego,2,Sen,[],0 days 00:01:02
576,2019-07-11,Karl,Postjuego,2,Con,['Jawie'],0 days 00:00:10
577,2019-07-12,Karl,Postjuego,1,Tum,[],0 days 00:00:52
578,2019-07-12,Karl,Postjuego,1,Ras,[],0 days 00:00:04
579,2019-07-12,Karl,Postjuego,1,Cam,[],0 days 00:00:35
580,2019-07-12,Karl,Postjuego,1,Forr,[],0 days 00:00:13
581,2019-07-12,Karl,Postjuego,1,Cam,[],0 days 00:00:06
582,2019-07-12,Karl,Postjuego,1,Sen,[],0 days 00:00:02
583,2019-07-12,Karl,Postjuego,1,Tum,[],0 days 00:00:44
584,2019-07-12,Karl,Postjuego,1,Cam,[],0 days 00:00:31
585,2019-07-12,Karl,Postjuego,1,Tum,[],0 days 00:02:26
586,2019-07-12,Karl,Postjuego,1,Ras,[],0 days 00:00:02
587,2019-07-12,Karl,Postjuego,1,Tum,[],0 days 00:03:25
588,2019-07-12,Karl,Postjuego,2,Sen,[],0 days 00:02:24
589,2019-07-12,Karl,Postjuego,2,Cam,[],0 days 00:00:39
590,2019-07-12,Karl,Postjuego,2,Sen,[],0 days 00:00:37
591,2019-07-12,Karl,Postjuego,2,Cam,[],0 days 00:00:38
592,2019-07-12,Karl,Postjuego,2,Sen,[],0 days 00:01:48
593,2019-07-12,Karl,Postjuego,2,Tum,[],0 days 00:00:15
594,2019-07-12,Karl,Postjuego,2,Cam,[],0 days 00:00:52
595,2019-07-12,Karl,Postjuego,2,Sen,[],0 days 00:02:21
596,2019-07-12,Karl,Postjuego,2,Groo,[],0 days 00:00:16
597,2019-07-12,Karl,Postjuego,2,Sen,[],0 days 00:00:10
598,2019-07-16,Karl,Postjuego,1,Tum,[],0 days 00:10:00
599,2019-07-16,Karl,Postjuego,2,Sen,[],0 days 00:04:37
600,2019-07-16,Karl,Postjuego,2,Cam,[],0 days 00:00:31
601,2019-07-16,Karl,Postjuego,2,Forr,[],0 days 00:00:10
602,2019-07-16,Karl,Postjuego,2,Cam,[],0 days 00:00:08
603,2019-07-16,Karl,Postjuego,2,Sen,[],0 days 00:01:37
604,2019-07-16,Karl,Postjuego,2,Alim,[],0 days 00:00:21
605,2019-07-17,Karl,Postjuego,2,Cam,[],0 days 00:00:17
606,2019-07-16,Karl,Postjuego,2,Alim,[],0 days 00:02:19
607,2019-07-17,Karl,Postjuego,1,Tum,[],0 days 00:08:44
608,2019-07-17,Karl,Postjuego,1,Sen,[],0 days 00:00:54
609,2019-07-17,Karl,Postjuego,1,Tum,[],0 days 00:00:22
610,2019-07-17,Karl,Postjuego,2,Tum,[],0 days 00:10:00
611,2019-07-18,Karl,Postjuego,1,Tum,[],0 days 00:10:00
612,2019-07-18,Karl,Postjuego,2,Sen,[],0 days 00:08:11
613,2019-07-18,Karl,Postjuego,2,Cam,[],0 days 00:00:19
614,2019-07-18,Karl,Postjuego,2,Ins,[],0 days 00:00:18
615,2019-07-18,Karl,Postjuego,2,Cam,[],0 days 00:00:02
616,2019-07-18,Karl,Postjuego,2,Sen,[],0 days 00:00:10
617,2019-07-18,Karl,Postjuego,2,Cam,[],0 days 00:00:15
618,2019-07-18,Karl,Postjuego,2,Sen,[],0 days 00:00:15
619,2019-07-18,Karl,Postjuego,2,Cam,[],0 days 00:00:20
620,2019-07-18,Karl,Postjuego,2,Sen,[],0 days 00:00:10
621,2019-07-19,Karl,Postjuego,1,Cam,[],0 days 00:00:45
622,2019-07-19,Karl,Postjuego,1,Sen,[],0 days 00:00:59
623,2019-07-19,Karl,Postjuego,1,Cam,[],0 days 00:00:16
624,2019-07-19,Karl,Postjuego,1,Tum,[],0 days 00:07:58
625,2019-07-19,Karl,Postjuego,2,Tum,[],0 days 00:00:59
626,2019-07-19,Karl,Postjuego,2,Cam,[],0 days 00:00:16
627,2019-07-19,Karl,Postjuego,2,Sen,[],0 days 00:00:46
628,2019-07-19,Karl,Postjuego,2,Cam,[],0 days 00:00:19
629,2019-07-19,Karl,Postjuego,2,Sen,[],0 days 00:01:24
630,2019-07-19,Karl,Postjuego,2,Cam,[],0 days 00:00:12
631,2019-07-19,Karl,Postjuego,2,Sen,[],0 days 00:00:40
632,2019-07-19,Karl,Postjuego,2,Cam,[],0 days 00:00:20
633,2019-07-19,Karl,Postjuego,2,Sen,[],0 days 00:01:27
634,2019-07-19,Karl,Postjuego,2,Cam,[],0 days 00:00:47
635,2019-07-19,Karl,Postjuego,2,Tre,[],0 days 00:00:03
636,2019-07-19,Karl,Postjuego,2,Cam,[],0 days 00:00:02
637,2019-07-19,Karl,Postjuego,2,Sen,[],0 days 00:02:45
638,2019-04-15,Locky,Prejuego,1,Sen,[],0 days 00:00:33
639,2019-04-15,Locky,Prejuego,1,Cam,[],0 days 00:00:18
640,2019-04-15,Locky,Prejuego,1,Forr,[],0 days 00:00:15
641,2019-04-15,Locky,Prejuego,1,Cam,[],0 days 00:00:59
642,2019-04-15,Locky,Prejuego,1,Alim,[],0 days 00:00:37
643,2019-04-15,Locky,Prejuego,1,Aprox,['Storma'],0 days 00:00:05
644,2019-04-15,Locky,Prejuego,1,Jun,['Storma'],0 days 00:00:52
645,2019-04-15,Locky,Prejuego,1,Aprox,['Hadia'],0 days 00:00:05
646,2019-04-15,Locky,Prejuego,1,Jun,['Storma'],0 days 00:01:36
647,2019-04-15,Locky,Prejuego,1,Alim,[],0 days 00:04:02
648,2019-04-15,Locky,Prejuego,1,Jun,['Storma'],0 days 00:00:40
649,2019-04-15,Locky,Prejuego,2,Alim,[],0 days 00:00:40
650,2019-04-15,Locky,Prejuego,2,Aprox,['Popo'],0 days 00:00:05
651,2019-04-15,Locky,Prejuego,2,Jun,['Popo'],0 days 00:02:05
652,2019-04-15,Locky,Prejuego,2,Aprox,['Storma'],0 days 00:00:05
653,2019-04-15,Locky,Prejuego,2,Jun,['Storma'],0 days 00:00:40
654,2019-04-15,Locky,Prejuego,2,Cam,[],0 days 00:00:05
655,2019-04-15,Locky,Prejuego,2,Alim,[],0 days 00:01:10
656,2019-04-15,Locky,Prejuego,2,Aprox,['Storma'],0 days 00:00:05
657,2019-04-15,Locky,Prejuego,2,Jun,['Storma'],0 days 00:00:17
658,2019-04-15,Locky,Prejuego,2,Jun,['Storma'],0 days 00:00:05
659,2019-04-15,Locky,Prejuego,2,Alim,[],0 days 00:00:30
660,2019-04-15,Locky,Prejuego,2,Cam,[],0 days 00:00:15
661,2019-04-15,Locky,Prejuego,2,Forr,[],0 days 00:00:10
662,2019-04-15,Locky,Prejuego,2,Alim,[],0 days 00:00:37
663,2019-04-15,Locky,Prejuego,2,Ras,[],0 days 00:00:03
664,2019-04-15,Locky,Prejuego,2,Alim,[],0 days 00:00:56
665,2019-04-15,Locky,Prejuego,2,Ras,[],0 days 00:00:05
666,2019-04-15,Locky,Prejuego,2,Alim,[],0 days 00:00:15
667,2019-04-15,Locky,Prejuego,2,Ras,[],0 days 00:00:05
668,2019-04-15,Locky,Prejuego,2,Alim,[],0 days 00:00:31
669,2019-04-15,Locky,Prejuego,2,Cam,[],0 days 00:00:11
670,2019-04-15,Locky,Prejuego,2,Pub,[],0 days 00:00:14
671,2019-04-15,Locky,Prejuego,2,Cam,[],0 days 00:00:16
672,2019-04-15,Locky,Prejuego,2,Pub,[],0 days 00:00:10
673,2019-04-15,Locky,Prejuego,2,Sen,[],0 days 00:00:37
674,2019-04-15,Locky,Prejuego,2,Ras,[],0 days 00:00:05
675,2019-04-15,Locky,Prejuego,2,Sen,[],0 days 00:00:18
676,2019-04-16,Locky,Prejuego,1,Tum,[],0 days 00:04:23
677,2019-04-16,Locky,Prejuego,1,Sen,[],0 days 00:00:26
678,2019-04-16,Locky,Prejuego,1,Pub,[],0 days 00:00:10
679,2019-04-16,Locky,Prejuego,1,Sen,[],0 days 00:00:35
680,2019-04-16,Locky,Prejuego,1,Cam,[],0 days 00:00:30
681,2019-04-16,Locky,Prejuego,1,Alim,[],0 days 00:01:04
682,2019-04-16,Locky,Prejuego,1,Cam,[],0 days 00:00:10
683,2019-04-16,Locky,Prejuego,1,Alim,[],0 days 00:00:40
684,2019-04-16,Locky,Prejuego,1,Tum,[],0 days 00:00:20
685,2019-04-16,Locky,Prejuego,1,Sen,[],0 days 00:00:14
686,2019-04-16,Locky,Prejuego,1,Alim,[],0 days 00:01:28
687,2019-04-16,Locky,Prejuego,2,Jun,['Popo'],0 days 00:10:00
688,2019-04-17,Locky,Prejuego,1,Jun,['Popo'],0 days 00:04:32
689,2019-04-17,Locky,Prejuego,1,Aprox,['Storma'],0 days 00:00:05
690,2019-04-17,Locky,Prejuego,1,Jun,['Storma'],0 days 00:00:58
691,2019-04-17,Locky,Prejuego,1,Alim,[],0 days 00:00:10
692,2019-04-17,Locky,Prejuego,1,Forr,[],0 days 00:00:35
693,2019-04-17,Locky,Prejuego,1,Alim,[],0 days 00:00:10
694,2019-04-17,Locky,Prejuego,1,Aprox,['Storma'],0 days 00:00:05
695,2019-04-17,Locky,Prejuego,1,Jun,['Storma'],0 days 00:00:30
696,2019-04-17,Locky,Prejuego,1,Sen,[],0 days 00:00:15
697,2019-04-17,Locky,Prejuego,1,Pub,[],0 days 00:00:25
698,2019-04-17,Locky,Prejuego,1,Sen,[],0 days 00:00:13
699,2019-04-17,Locky,Prejuego,1,Pub,[],0 days 00:00:12
700,2019-04-17,Locky,Prejuego,1,Sen,[],0 days 00:00:31
701,2019-04-17,Locky,Prejuego,2,Alim,[],0 days 00:01:00
702,2019-04-17,Locky,Prejuego,2,Tum,[],0 days 00:05:42
703,2019-04-17,Locky,Prejuego,2,Cam,[],0 days 00:00:19
704,2019-04-17,Locky,Prejuego,2,Aprox,['Hadia'],0 days 00:00:05
705,2019-04-17,Locky,Prejuego,2,Jun,['Hadia'],0 days 00:02:59
706,2019-04-18,Locky,Prejuego,1,Alim,[],0 days 00:04:06
707,2019-04-18,Locky,Prejuego,1,Tum,[],0 days 00:00:34
708,2019-04-18,Locky,Prejuego,1,Sen,[],0 days 00:00:30
709,2019-04-18,Locky,Prejuego,1,Alim,[],0 days 00:01:05
710,2019-04-18,Locky,Prejuego,1,Sen,[],0 days 00:00:47
711,2019-04-18,Locky,Prejuego,1,Alim,[],0 days 00:01:15
712,2019-04-18,Locky,Prejuego,1,Ras,[],0 days 00:00:05
713,2019-04-18,Locky,Prejuego,1,Sen,[],0 days 00:01:43
714,2019-04-18,Locky,Prejuego,2,Jun,['Popo'],0 days 00:08:29
715,2019-04-18,Locky,Prejuego,2,Alogroo,['Popo'],0 days 00:00:36
716,2019-04-18,Locky,Prejuego,2,Jun,['Popo'],0 days 00:00:55
717,2019-04-19,Locky,Prejuego,1,Jun,['Popo'],0 days 00:10:00
718,2019-04-19,Locky,Prejuego,2,Tum,[],0 days 00:03:07
719,2019-04-19,Locky,Prejuego,2,Aprox,['Popo'],0 days 00:00:05
720,2019-04-19,Locky,Prejuego,2,Jun,['Popo'],0 days 00:00:43
721,2019-04-19,Locky,Prejuego,2,Solj,['Popo'],0 days 00:00:05
722,2019-04-19,Locky,Prejuego,2,Tum,[],0 days 00:04:55
723,2019-04-19,Locky,Prejuego,2,Aprox,['Popo'],0 days 00:00:05
724,2019-04-19,Locky,Prejuego,2,Jun,['Popo'],0 days 00:00:43
725,2019-04-19,Locky,Prejuego,2,Tum,[],0 days 00:00:27
726,2019-04-22,Locky,Prejuego,1,Jun,['Popo'],0 days 00:10:00
727,2019-04-22,Locky,Prejuego,2,Tum,[],0 days 00:00:08
728,2019-04-22,Locky,Prejuego,2,Pub,[],0 days 00:00:13
729,2019-04-22,Locky,Prejuego,2,Cam,[],0 days 00:00:29
730,2019-04-22,Locky,Prejuego,2,Jun,['Hadia'],0 days 00:00:50
731,2019-04-22,Locky,Prejuego,2,Sen,[],0 days 00:05:44
732,2019-04-22,Locky,Prejuego,2,Cam,[],0 days 00:00:46
733,2019-04-22,Locky,Prejuego,2,Tum,[],0 days 00:00:21
734,2019-04-22,Locky,Prejuego,2,Alim,[],0 days 00:01:13
735,2019-04-22,Locky,Prejuego,2,Aprox,['Hadia'],0 days 00:00:16
736,2019-04-23,Locky,Prejuego,1,Tum,[],0 days 00:10:00
737,2019-04-23,Locky,Prejuego,2,Jun,['Storma'],0 days 00:04:05
738,2019-04-23,Locky,Prejuego,2,Pub,[],0 days 00:00:05
739,2019-04-23,Locky,Prejuego,2,Jun,['Storma'],0 days 00:02:33
740,2019-04-23,Locky,Prejuego,2,Tum,[],0 days 00:00:11
741,2019-04-23,Locky,Prejuego,2,Alim,[],0 days 00:00:51
742,2019-04-23,Locky,Prejuego,2,Tum,[],0 days 00:00:32
743,2019-04-23,Locky,Prejuego,2,Aprox,['Popo'],0 days 00:00:05
744,2019-04-23,Locky,Prejuego,2,Jun,['Popo'],0 days 00:01:48
745,2019-04-24,Locky,Prejuego,1,Tum,[],0 days 00:02:11
746,2019-04-24,Locky,Prejuego,1,Huir,[],0 days 00:00:36
747,2019-04-24,Locky,Prejuego,1,Tum,[],0 days 00:01:13
748,2019-04-24,Locky,Prejuego,1,Aprox,['Popo'],0 days 00:00:05
749,2019-04-24,Locky,Prejuego,1,Jun,['Popo'],0 days 00:01:09
750,2019-04-24,Locky,Prejuego,1,Tum,[],0 days 00:02:27
751,2019-04-24,Locky,Prejuego,1,Con,['Gibon'],0 days 00:00:03
752,2019-04-24,Locky,Prejuego,1,Tum,[],0 days 00:02:21
753,2019-04-25,Locky,Prejuego,1,Sen,[],0 days 00:00:18
754,2019-04-25,Locky,Prejuego,1,Alim,[],0 days 00:01:48
